TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
JFEN3;5,62;;-4,52;-1,64;0,46;-53,47;-800,46;-711,56;-4,02;-7,93;-3,86;;32,15;-5,66;-2,98;0,91;-36,19;-10,28;-139,13;-0,28;1,37;0,01;-44,72;;3.995.346,64;-3,44;-1,24;0,06;590.193.402,15
JHSF3;7,04;5,07;5,92;1,23;0,64;72,96;69,99;58,88;4,98;5,47;0,48;0,12;3,49;4,15;-0,87;2,35;20,79;10,73;15,17;0,52;0,47;0,18;13,16;42,24;31.467.644,48;5,71;1,19;0,04;4.843.841.201,59
JOPA3;34,80;3,29;11,25;0,70;0,18;25,55;7,11;1,98;3,14;6,87;3,72;0,83;0,22;0,62;-0,54;1,83;6,21;1,64;4,11;0,26;0,65;0,83;8,16;5,14;25.680,88;49,82;3,09;0,08;370.525.692,40
JOPA4;52,00;2,42;16,81;1,04;0,28;25,55;7,11;1,98;4,69;6,87;3,72;0,83;0,33;0,92;-0,81;1,83;6,21;1,64;4,11;0,26;0,65;0,83;8,16;5,14;23.636,33;49,82;3,09;0,12;370.525.692,40
JPSA3;32,86;0,77;28,97;1,76;0,41;58,13;48,64;14,46;8,61;14,45;5,82;1,19;4,19;2,78;-0,56;2,36;6,08;1,43;4,14;0,23;0,54;0,10;1,23;;17.336.324,88;18,63;1,13;-4,89;2.895.069.391,56
JSLG3;12,21;1,10;13,36;2,91;0,71;-6,28;17,87;19,12;14,30;22,11;7,79;1,59;2,55;3,41;-1,18;2,12;21,80;5,33;5,92;0,24;0,76;0,28;-13,95;22,94;8.782.625,52;4,19;0,91;0,17;3.441.090.348,62
KEPL3;53,73;3,69;21,39;3,04;1,71;23,59;12,34;9,76;16,92;14,65;-2,26;-0,41;2,09;9,49;-4,09;1,45;14,23;8,00;12,79;0,56;0,44;0,82;-1,00;61,09;12.143.094,48;17,63;2,51;0,27;1.631.060.321,70
KLBN11;26,51;;28,30;9,72;0,77;37,80;25,45;8,22;9,14;15,80;6,66;7,09;2,33;3,40;-1,18;2,92;34,36;2,73;8,57;0,08;0,90;0,33;16,01;;214.074.104,84;2,73;0,94;-0,19;29.977.075.746,02
KLBN3;6,21;;33,10;11,38;0,90;37,80;25,45;8,22;10,69;15,80;6,66;7,09;2,72;3,97;-1,38;2,92;34,36;2,73;8,57;0,08;0,90;0,33;16,01;;2.288.586,92;0,55;0,19;-0,23;29.977.075.746,02
KLBN4;5,07;;27,03;9,29;0,74;37,80;25,45;8,22;8,73;15,80;6,66;7,09;2,22;3,24;-1,13;2,92;34,36;2,73;8,57;0,08;0,90;0,33;16,01;;10.606.908,56;0,55;0,19;-0,19;29.977.075.746,02
LAME3;20,06;1,07;135,36;3,06;0,86;32,91;5,44;1,25;31,01;33,27;1,56;0,15;1,69;2,31;-2,33;2,45;2,26;0,64;3,30;0,28;0,64;0,51;3,50;37,33;51.223.022,80;6,57;0,15;-2,24;39.019.714.347,13
LAME4;20,79;1,03;139,87;3,16;0,89;32,91;5,44;1,25;32,05;33,27;1,56;0,15;1,74;2,39;-2,41;2,45;2,26;0,64;3,30;0,28;0,64;0,51;3,50;37,33;235.497.146,44;6,57;0,15;-2,31;39.019.714.347,13
LAVV3;7,84;1,32;16,57;1,36;1,00;41,57;31,04;24,93;13,30;7,12;-6,19;-0,63;4,13;1,55;-5,08;5,04;8,23;6,03;8,60;0,73;0,22;0,24;;;14.190.074,60;5,75;0,47;0,20;1.684.834.918,20
LCAM3;27,46;1,33;26,57;3,17;1.054,85;27,87;17,05;8,77;13,67;17,94;4,27;0,99;2,33;20,11;-1,39;1,28;11,94;3.970,06;7,73;332,52;667,48;452,73;51,17;83,45;75.180.536,76;8,65;1,03;0,50;13.949.360.449,62
LEVE3;31,41;2,96;17,57;2,73;1,47;27,09;11,29;8,61;13,40;13,13;-0,26;-0,05;1,51;6,26;-3,23;1,75;15,55;8,36;16,21;0,54;0,46;0,97;-0,25;-6,62;30.808.374,04;11,50;1,79;2,96;4.040.434.665,00
LHER3;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76;0,00;0,00
LHER4;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76;0,00;0,00
LIGT3;14,76;2,99;11,37;0,66;0,20;22,95;12,79;3,52;3,13;6,38;3,24;0,68;0,40;3,17;-0,29;1,23;5,77;1,72;8,31;0,30;0,70;0,49;3,68;78,83;34.972.954,00;22,50;1,30;-0,18;5.536.172.114,64
LINX3;37,40;1,51;-90,95;4,38;2,74;68,70;-4,79;-8,67;-164,48;-159,30;5,18;-0,14;7,88;11,96;-4,82;2,14;-4,81;-3,02;-2,23;0,63;0,37;0,35;14,30;;105.252.650,44;8,55;-0,41;0,13;7.083.895.104,00
LIPR3;69,99;2,44;35,05;3,93;3,25;;;;39,32;34,70;-4,61;-0,46;;10,97;-5,72;3,21;11,20;9,28;9,59;0,83;0,17;0,00;;53,51;60.005,50;17,83;2,00;-3,08;823.424.581,11
LJQQ3;22,58;0,38;52,32;8,59;2,05;41,24;10,09;4,65;24,12;24,31;0,19;0,07;2,43;7,29;-6,59;1,69;16,42;3,92;16,72;0,24;0,76;0,84;;;42.061.521,36;2,63;0,43;0,29;4.258.980.717,06
LLIS3;4,44;;-0,15;1,29;0,15;43,92;-102,79;-359,32;-0,54;-3,29;-2,75;6,62;0,55;1,54;-0,19;1,68;-840,73;-94,75;-33,03;0,11;0,89;0,26;-12,82;;15.459.451,56;3,46;-29,12;0,00;303.632.155,89
LOGG3;30,94;1,05;13,66;1,00;0,69;98,82;254,89;161,03;8,63;10,04;1,42;0,16;21,99;6,00;-0,85;2,50;7,33;5,05;5,97;0,69;0,30;0,03;8,78;52,67;13.884.954,64;31,03;2,27;0,09;3.166.933.774,00
LOGN3;18,65;;18,58;6,00;0,91;21,29;17,68;9,23;9,70;13,81;4,13;2,56;1,72;3,89;-1,56;2,26;32,32;4,88;8,89;0,15;0,85;0,53;4,71;;9.822.913,72;3,11;1,00;-0,09;1.978.171.130,88
LPSB3;4,27;;96,71;3,49;1,60;85,89;26,03;3,48;12,94;10,14;-2,81;-0,76;3,37;5,92;-2,85;2,60;3,61;1,65;18,50;0,46;0,56;0,47;-3,97;;4.762.785,08;1,22;0,04;-0,52;628.582.728,06
LREN3;43,34;0,85;41,57;7,27;2,65;56,10;9,10;12,93;59,07;60,37;1,48;0,18;5,38;10,25;-5,98;1,86;17,48;6,37;6,91;0,36;0,64;0,49;4,17;13,62;418.589.505,36;5,97;1,04;-40,34;38.752.644.648,75
LTEL3B;86,61;2,02;23,71;5,81;5,63;;;;23,24;22,96;-0,28;-0,07;;128,08;-6,09;2,41;24,50;23,74;24,67;0,97;0,03;0,00;;;;14,90;3,65;-0,45;18.664.056.853,83
LUPA3;6,31;;4,31;1,32;0,36;22,53;-1,10;70,21;-275,60;-439,24;-164,94;0,79;3,03;1,50;-0,61;2,47;30,53;8,38;-0,56;0,27;0,73;0,12;-27,27;;11.716.007,32;4,79;1,46;-0,03;179.409.516,30
LUXM3;0,00;;0,00;0,00;0,00;25,83;14,34;8,69;0,00;14,20;0,14;0,02;0,00;0,00;0,00;1,98;9,69;6,02;9,13;0,62;0,36;0,69;7,04;-0,09;;18,34;1,78;0,00;214.307.100,00
LUXM4;73,95;8,49;41,61;4,03;2,50;25,83;14,34;8,69;25,22;14,20;0,14;0,02;3,62;19,74;-3,43;1,98;9,69;6,02;9,13;0,62;0,36;0,69;7,04;-0,09;43.424,68;18,34;1,78;-1,40;214.307.100,00
LWSA3;25,29;0,13;1.085,99;5,03;3,80;42,70;7,58;2,50;358,63;304,06;-54,99;-0,77;27,19;6,30;-14,30;5,57;0,46;0,35;0,99;0,75;0,25;0,14;;;192.851.709,36;5,03;0,02;-210,95;14.876.583.626,52
MAPT3;37,00;;-220,77;-5,85;43,98;;;;-222,22;-252,57;0,00;;;-871,77;-43,98;0,00;-2,65;-19,92;2,63;-7,52;8,52;0,00;;;14.800,00;-6,32;-0,17;13,54;38.643.515,00
MAPT4;47,00;;-280,44;-7,43;55,87;;;;-282,27;-252,57;0,00;;;-1.107,39;-55,87;0,00;-2,65;-19,92;2,63;-7,52;8,52;0,00;;;16.366,60;-6,32;-0,17;17,20;38.643.515,00
MATD3;16,24;;137,78;20,06;4,82;37,52;20,41;10,54;71,16;71,23;0,03;0,01;14,52;18,59;-9,07;2,25;14,56;3,50;11,63;0,24;0,76;0,33;;;7.217.203,16;0,81;0,12;;5.766.127.190,32
MBLY3;17,07;;-33,11;2,62;1,95;40,49;-5,46;-8,34;-50,56;-36,29;14,30;-0,74;2,76;2,93;-15,06;4,25;-7,90;-5,88;-4,80;0,74;0,26;0,71;;;3.478.314,84;6,53;-0,52;-1,09;1.828.431.651,68
MDIA3;30,69;1,82;16,21;1,56;1,00;30,34;7,44;9,03;19,67;20,46;0,83;0,07;1,46;3,41;-1,75;3,13;9,61;6,16;5,76;0,64;0,36;0,68;9,43;4,81;35.345.683,36;19,70;1,89;21,04;10.437.810.000,00
MDNE3;9,01;;-15,06;0,75;0,35;29,27;-8,39;-8,36;-15,00;-15,45;-0,42;0,02;1,26;1,64;-0,61;2,04;-4,97;-2,33;-5,33;0,47;0,53;0,28;-8,09;;3.675.707,56;12,03;-0,60;0,24;771.826.218,75
MEAL3;3,90;;-2,31;0,96;0,40;23,49;-50,77;-43,55;-1,98;-2,32;-0,33;0,16;1,01;3,94;-0,54;1,68;-41,61;-17,41;-36,89;0,42;0,58;0,40;-6,51;;21.985.313,80;4,05;-1,69;0,00;1.122.568.557,60
MELK3;6,06;0,10;23,30;1,08;0,69;22,46;10,28;8,83;20,03;10,44;-9,59;-0,52;2,06;1,14;-6,02;3,10;4,65;2,95;3,90;0,63;0,34;0,33;;;5.007.452,20;5,59;0,26;0,33;1.256.134.819,64
MERC3;27,00;;56,28;1,95;1,70;80,07;23,18;16,04;38,94;29,85;;;9,03;4,50;-2,90;11,96;3,47;3,02;;0,87;0,13;0,19;-30,32;;18.374,38;13,82;0,48;-3,94;376.542.114,35
MERC4;12,50;3,95;26,06;0,90;0,79;80,07;23,18;16,04;18,03;29,85;;;4,18;2,08;-1,34;11,96;3,47;3,02;;0,87;0,13;0,19;-30,32;;23.052,67;13,82;0,48;-1,83;376.542.114,35
MGEL3;19,13;;2,49;-0,27;0,24;15,21;16,06;7,38;1,14;8,24;7,08;;0,18;0,60;-0,71;2,42;-10,68;9,47;26,48;-0,89;1,89;1,28;5,03;;;-71,91;7,68;-0,02;112.527.989,75
MGEL4;19,64;;2,56;-0,27;0,24;15,21;16,06;7,38;1,17;8,24;7,08;;0,19;0,62;-0,73;2,42;-10,68;9,47;26,48;-0,89;1,89;1,28;5,03;;398.561,40;-71,91;7,68;-0,02;112.527.989,75
MGLU3;21,21;0,31;222,49;18,96;6,10;25,38;3,68;1,92;116,42;116,66;0,24;0,04;4,28;36,77;-17,25;1,34;8,52;2,74;12,37;0,32;0,68;1,42;26,58;;422.012.096,52;1,12;0,10;-9,08;138.687.098.936,32
MILS3;8,67;0,27;600,96;1,98;1,46;42,21;5,78;0,68;70,72;66,19;-4,53;-0,13;4,09;5,10;-2,44;3,54;0,33;0,24;1,12;0,74;0,26;0,36;-2,55;;12.991.799,40;4,39;0,01;-5,47;2.196.389.638,30
MMXM3;14,00;;-2,17;-0,11;0,71;;;;-181,31;-719,57;-538,27;;;-0,10;-0,75;0,01;-4,97;-32,75;0,28;-6,58;7,60;0,00;-6,95;;6.294.058,38;-129,88;-6,46;0,03;90.834.562,00
MNDL3;59,87;;33,64;-1,06;0,13;34,46;10,96;0,79;2,42;6,02;3,61;;0,26;-0,24;-0,19;0,35;-3,14;0,39;64,18;-0,12;1,12;0,49;4,94;;135.914,91;-56,71;1,78;-0,25;148.493.166,20
MNPR3;14,44;;14,20;-0,28;0,41;26,85;12,00;2,67;3,16;2,84;-0,32;;0,38;-0,26;-0,74;0,22;-1,96;2,87;-6,35;-1,47;2,47;1,08;4,62;;811.698,00;-51,91;1,02;-0,10;103.448.457,00
MOAR3;310,01;3,61;17,73;4,01;2,33;-1,59;226,69;195,51;15,29;14,39;-0,90;-0,23;34,66;7,47;-4,03;3,80;22,61;13,12;9,43;0,58;0,42;0,07;94,65;;54.034,11;77,34;17,49;-0,03;3.798.001.022,21
MODL11;18,86;0,34;212,18;7,15;0,78;274,79;60,62;31,44;110,05;109,05;;;66,71;;-1,57;;3,37;0,37;;0,11;0,89;0,01;;;16.534.896,32;2,61;0,09;;4.218.158.000,00
MODL3;7,45;0,29;254,14;8,57;0,93;274,79;60,62;31,44;131,81;109,05;;;79,90;;-1,88;;3,37;0,37;;0,11;0,89;0,01;;;883.674,17;0,87;0,03;;4.218.158.000,00
MODL4;5,48;0,39;186,94;6,30;0,69;274,79;60,62;31,44;96,96;109,05;;;58,77;;-1,38;;3,37;0,37;;0,11;0,89;0,01;;;1.356.166,00;0,87;0,03;;4.218.158.000,00
MOSI3;18,56;0,00;45,81;3,55;3,24;91,66;21,49;21,48;45,79;35,21;-10,58;-0,82;9,84;4,29;-19,87;10,25;7,74;7,08;6,95;0,91;0,09;0,33;;;20.417.798,72;5,24;0,41;;2.359.745.339,20
MOVI3;20,34;1,56;18,29;2,59;0,47;26,09;17,39;8,58;9,03;18,04;9,01;2,59;1,57;3,11;-0,66;2,08;14,17;2,55;4,64;0,18;0,82;0,30;27,48;10,21;43.297.332,68;7,86;1,11;0,05;6.002.333.961,12
MRFG3;19,13;1,07;3,66;5,86;0,33;17,26;11,56;5,22;1,65;3,89;2,24;7,95;0,19;3,03;-0,60;1,31;160,09;8,91;21,94;0,06;0,90;1,71;28,12;;153.863.210,24;3,26;5,23;0,00;13.572.937.940,04
MRSA3B;36,90;0,78;21,00;2,86;1,18;34,41;31,20;15,33;10,32;12,24;1,49;0,41;3,22;-37,78;-1,36;0,81;13,61;5,61;12,80;0,41;0,59;0,37;2,59;7,78;9.943,60;12,91;1,76;0,21;13.060.152.191,07
MRSA5B;40,29;0,79;22,93;3,12;1,29;34,41;31,20;15,33;11,27;12,24;1,49;0,41;3,52;-41,25;-1,49;0,81;13,61;5,61;12,80;0,41;0,59;0,37;2,59;7,78;38.640,00;12,91;1,76;0,23;13.060.152.191,07
MRSA6B;29,31;1,08;16,68;2,27;0,94;34,41;31,20;15,33;8,20;12,24;1,49;0,41;2,56;-30,01;-1,08;0,81;13,61;5,61;12,80;0,41;0,59;0,37;2,59;7,78;5.801,00;12,91;1,76;0,16;13.060.152.191,07
MRVE3;15,82;5,36;13,12;1,33;0,41;28,13;10,76;8,65;10,54;15,57;5,01;0,63;1,13;1,61;-0,76;2,16;10,14;3,10;5,39;0,31;0,68;0,36;6,89;0,85;54.592.227,04;11,89;1,21;-3,37;7.629.425.521,40
MSPA3;48,00;;-6,47;0,37;0,22;23,35;-56,65;-44,35;-5,06;-5,93;-0,79;0,06;2,87;9,24;-0,23;1,57;-5,79;-3,39;-8,41;0,59;0,41;0,08;-2,17;;13.800,00;128,29;-7,42;-0,55;312.225.541,76
MSPA4;54,19;;-7,30;0,42;0,25;23,35;-56,65;-44,35;-5,72;-5,93;-0,79;0,06;3,24;10,43;-0,26;1,57;-5,79;-3,39;-8,41;0,59;0,41;0,08;-2,17;;16.486,00;128,29;-7,42;-0,62;312.225.541,76
MSRO3;702,50;;7.674,04;349,51;72,02;32,64;17,43;2,16;951,96;959,31;7,35;2,70;165,90;-654,25;-93,92;0,68;4,55;0,94;7,92;0,21;0,79;0,43;14,18;;;2,01;0,09;13,94;18.271.898.550,00
MTIG3;0,00;;0,00;0,00;0,00;8,63;2,72;2,71;0,00;30,00;27,05;2,00;0,00;0,00;0,00;0,71;7,38;1,69;-0,60;0,23;0,77;0,62;0,14;;;159,60;11,78;0,00;8.400.380,16
MTIG4;52,21;;4,43;0,33;0,07;8,63;2,72;2,71;4,42;30,00;27,05;2,00;0,12;-0,53;-0,11;0,71;7,38;1,69;-0,60;0,23;0,77;0,62;0,14;;17.089,50;159,60;11,78;-0,06;8.400.380,16
MTRE3;11,48;3,89;28,38;1,22;0,91;34,19;8,85;9,54;30,60;13,96;-16,64;-0,66;2,71;1,47;-4,82;4,29;4,30;3,22;3,00;0,75;0,25;0,34;;;10.063.018,04;9,41;0,40;0,26;1.219.583.674,60
MTSA3;64,50;3,08;8,77;2,05;1,42;30,38;18,82;16,54;7,71;5,91;-0,74;-0,20;1,45;2,83;-6,38;2,83;23,32;16,23;13,16;0,70;0,30;0,98;10,62;28,09;9.450,00;31,53;7,35;0,02;508.095.369,00
MTSA4;48,00;4,57;6,53;1,52;1,06;30,38;18,82;16,54;5,74;5,91;-0,74;-0,20;1,08;2,11;-4,74;2,83;23,32;16,23;13,16;0,70;0,30;0,98;10,62;28,09;149.223,80;31,53;7,35;0,02;508.095.369,00
MULT3;22,85;1,99;16,48;2,19;1,30;73,82;92,51;81,47;14,52;16,57;2,05;0,31;13,43;22,48;-1,57;1,51;13,27;7,91;9,57;0,60;0,40;0,10;0,31;21,64;170.593.371,84;10,45;1,39;0,33;13.763.431.646,25
MWET3;42,00;;2,87;-0,48;0,45;12,01;31,41;19,02;1,74;2,25;0,90;;0,55;-1,10;-0,62;0,40;-16,76;15,83;-29,76;-0,94;1,95;0,83;-0,73;;8.218,29;-87,29;14,63;-0,02;64.292.013,72
MWET4;27,07;;1,85;-0,31;0,29;12,01;31,41;19,02;1,12;2,25;0,90;;0,35;-0,71;-0,40;0,40;-16,76;15,83;-29,76;-0,94;1,95;0,83;-0,73;;366.616,48;-87,29;14,63;-0,01;64.292.013,72
MYPK3;16,72;;-5,72;0,67;0,19;8,18;-0,49;-4,65;-54,53;-140,60;-86,08;1,06;0,27;-30,19;-0,34;0,99;-11,71;-3,29;-1,34;0,28;0,70;0,71;5,05;;29.137.843,40;24,97;-2,92;0,02;2.580.952.100,79
NAFG3;64,37;;11,80;2,76;1,15;41,15;16,49;9,34;6,68;5,06;1,17;0,48;1,10;3,20;-2,87;2,52;23,42;9,77;15,89;0,42;0,58;1,05;7,87;33,76;;23,30;5,46;-1,14;508.315.292,42
NAFG4;19,02;;3,49;0,82;0,34;41,15;16,49;9,34;1,97;5,06;1,17;0,48;0,33;0,94;-0,85;2,52;23,42;9,77;15,89;0,42;0,58;1,05;7,87;33,76;;23,30;5,46;-0,34;508.315.292,42
NEMO3;0,00;;0,00;0,00;0,00;41,33;33,05;-0,10;0,00;6,22;6,22;52,52;0,00;0,00;0,00;2,08;-2,67;-0,03;11,38;0,01;0,96;0,31;24,40;;;7,32;-0,20;0,00;0,00
NEMO5;52,97;;-271,37;7,23;0,09;41,33;33,05;-0,10;0,86;6,22;6,22;52,52;0,28;0,94;-0,11;2,08;-2,67;-0,03;11,38;0,01;0,96;0,31;24,40;;;7,32;-0,20;2,74;0,00
NEMO6;0,00;;0,00;0,00;0,00;41,33;33,05;-0,10;0,00;6,22;6,22;52,52;0,00;0,00;0,00;2,08;-2,67;-0,03;11,38;0,01;0,96;0,31;24,40;;;7,32;-0,20;0,00;0,00
NEOE3;17,24;3,05;6,46;0,96;0,29;23,97;16,39;9,51;3,75;8,54;4,79;1,22;0,61;5,69;-0,36;1,33;14,80;4,48;8,38;0,30;0,69;0,47;16,97;50,84;34.451.774,16;18,03;2,67;0,16;20.913.726.583,04
NGRD3;7,26;0,17;109,80;3,75;2,51;65,05;16,52;7,16;47,61;40,67;-6,55;-0,52;7,87;5,30;-6,36;4,63;3,41;2,29;4,19;0,67;0,33;0,32;;;20.668.076,96;1,94;0,07;1,85;1.723.142.022,60
NINJ3;22,97;;-217,18;40,02;24,43;92,19;-19,85;-20,32;-222,33;-214,70;6,95;-1,25;44,12;41,64;-1.014,65;2,51;-18,43;-11,25;-18,00;0,61;0,39;0,55;;;7.744.789,04;0,57;-0,11;;1.147.130.160,92
NORD3;18,95;;-142,10;-0,89;7,25;90,78;106,82;-54,27;72,20;93,64;21,44;;77,12;-2,69;-7,81;0,03;-0,63;-5,10;-1,69;-8,10;9,10;0,09;;;17.805,39;-21,18;-0,13;0,00;125.477.159,70
NRTQ3;0,00;;0,00;0,00;0,00;32,92;22,00;14,48;0,00;-0,40;-0,40;-0,13;0,00;0,00;0,00;2,65;20,75;13,56;21,50;0,65;0,35;0,94;9,55;6,53;;13,79;2,86;0,00;0,00
NTCO3;59,48;;5.311,43;2,86;1,33;64,81;3,67;0,04;57,53;62,75;5,22;0,26;2,11;29,99;-1,86;1,18;0,05;0,02;2,70;0,46;0,54;0,63;36,13;;423.190.816,00;20,84;0,01;-51,93;81.608.080.656,96
NUTR3;260,00;;10,87;1,99;0,48;17,63;6,76;3,59;5,78;7,16;1,38;0,48;0,39;1,46;-1,11;2,31;18,34;4,37;19,60;0,24;0,76;1,22;16,61;;26.000,00;130,45;23,92;-0,12;33.265.440,00
ODER4;1,60;10,47;0,14;0,06;0,03;34,42;24,97;20,84;0,12;0,68;0,56;0,29;0,03;0,08;-0,12;1,89;42,76;20,98;22,45;0,49;0,51;1,01;8,36;;37.500,00;26,23;11,22;0,00;18.059.369,60
ODPV3;12,61;6,07;16,95;5,16;3,29;61,88;32,09;22,40;11,83;10,33;-1,50;-0,65;3,80;12,14;-7,21;1,99;30,46;19,42;29,87;0,64;0,36;0,87;7,15;10,22;11.606.131,04;2,44;0,74;0,34;6.678.375.535,44
OFSA3;34,02;1,80;18,11;3,21;1,65;51,58;15,28;12,88;15,27;16,60;1,26;0,27;2,33;4,21;-4,24;2,80;17,75;9,13;11,73;0,51;0,49;0,71;6,45;5,33;1.283.164,80;10,59;1,88;0,17;1.846.674.475,38
OGXP3;1,63;;-2,15;-0,98;0,92;;;;-9,26;-9,26;0,00;;;-0,98;;0,51;-45,53;-43,02;10,57;-0,94;1,94;0,00;;;;-1,67;-0,76;0,02;52.747.073,84
OIBR3;1,57;;-1,21;2,19;0,13;18,92;-27,40;-114,46;-5,04;-18,71;-13,61;5,93;1,38;0,82;-0,25;1,50;-182,01;-10,73;-16,51;0,06;0,94;0,09;-19,43;;101.062.015,68;0,72;-1,30;0,02;9.405.277.959,90
OIBR4;2,29;;-1,76;3,20;0,19;18,92;-27,40;-114,46;-7,35;-18,71;-13,61;5,93;2,01;1,20;-0,36;1,50;-182,01;-10,73;-16,51;0,06;0,94;0,09;-19,43;;3.436.439,64;0,72;-1,30;0,03;9.405.277.959,90
OMGE3;36,60;;652,26;1,97;0,65;39,64;43,24;0,86;12,95;22,27;9,32;1,42;5,60;5,60;-0,78;3,14;0,30;0,10;4,84;0,33;0,66;0,12;50,40;62,86;23.836.746,00;18,56;0,06;-0,34;7.189.305.448,05
OPCT3;8,61;;-71,58;1,88;0,90;15,61;6,23;-3,78;43,40;43,04;-0,31;-0,01;2,70;2,47;-1,89;3,35;-2,62;-1,26;1,42;0,48;0,52;0,33;;;4.693.249,72;4,59;-0,12;-0,36;1.707.654.591,16
ORVR3;30,17;;-49,13;5,79;2,10;36,44;15,18;-11,31;36,59;36,58;-0,02;0,00;5,55;7,66;-4,16;2,24;-11,78;-4,27;4,93;0,36;0,62;0,38;;;9.705.170,76;5,21;-0,61;-0,10;2.125.636.607,50
OSXB3;11,05;;-0,04;-0,01;0,02;96,20;-4.680,14;-6.925,42;-0,06;-7,78;-7,72;;2,77;-0,06;-0,02;0,03;-15,68;-58,41;60,57;-3,73;4,73;0,01;-44,40;;394.970,48;-1.763,25;-276,42;0,00;34.156.212,30
PARD3;21,07;1,59;17,16;3,65;1,39;27,99;15,19;9,67;10,93;11,42;0,49;0,16;1,66;8,00;-2,45;1,67;21,29;8,10;16,77;0,38;0,62;0,84;14,12;8,50;7.602.197,64;5,77;1,23;1,57;2.775.436.428,05
PATI3;102,50;2,49;10,77;2,73;1,25;20,71;15,29;9,91;6,98;7,12;0,16;0,06;1,07;2,46;-7,29;2,60;25,34;11,63;16,91;0,46;0,54;1,17;17,73;75,16;36.191,07;37,56;9,52;0,15;1.868.503.141,50
PATI4;97,20;5,32;10,21;2,59;1,19;20,71;15,29;9,91;6,62;7,12;0,16;0,06;1,01;2,33;-6,92;2,60;25,34;11,63;16,91;0,46;0,54;1,17;17,73;75,16;27.591,57;37,56;9,52;0,15;1.868.503.141,50
PCAR3;37,77;5,76;4,19;0,73;0,20;29,16;6,00;5,50;3,84;5,68;1,83;0,35;0,23;-4,89;-0,28;0,87;17,29;4,84;7,96;0,28;0,66;0,88;6,62;;124.889.334,64;52,09;9,01;0,01;10.142.744.785,56
PCAR4;72,11;;8,01;1,38;0,39;29,16;6,00;5,50;7,34;5,68;1,83;0,35;0,44;-9,34;-0,53;0,87;17,29;4,84;7,96;0,28;0,66;0,88;6,62;;;52,09;9,01;0,02;10.142.744.785,56
PDGR3;6,26;;-0,70;-0,06;0,21;34,05;-130,63;-196,66;-1,06;-4,53;-3,47;;1,38;-0,15;-0,98;0,36;-9,03;-30,18;10,00;-3,34;4,38;0,15;-35,22;;1.559.286,20;-98,67;-8,91;0,02;351.395.440,82
PDTC3;6,91;;31,41;5,25;1,44;36,43;10,49;10,17;30,44;31,63;1,19;0,21;3,19;4,15;-6,24;1,82;16,71;4,57;9,30;0,27;0,73;0,45;173,12;;2.196.247,28;1,31;0,22;0,15;539.734.479,52
PEAB3;72,00;42,15;1,94;1,63;1,47;36,48;739,71;494,78;1,30;0,92;-0,36;-0,46;9,59;3,42;-2,67;24,55;84,06;75,91;81,61;0,90;0,10;0,15;-8,83;78,06;19.205,17;44,18;37,13;0,00;912.369.738,00
PEAB4;70,00;47,68;1,89;1,58;1,43;36,48;739,71;494,78;1,26;0,92;-0,36;-0,46;9,33;3,32;-2,60;24,55;84,06;75,91;81,61;0,90;0,10;0,15;-8,83;78,06;12.072,00;44,18;37,13;0,00;912.369.738,00
PETR3;28,98;3,56;6,66;1,21;0,38;48,23;45,61;20,09;2,93;5,49;2,58;1,06;1,34;12,81;-0,45;1,24;18,12;5,69;16,06;0,31;0,68;0,28;-3,29;;632.995.240,36;24,03;4,35;-0,01;374.461.001.586,10
PETR4;28,08;2,83;6,45;1,17;0,37;48,23;45,61;20,09;2,84;5,49;2,58;1,06;1,30;12,42;-0,43;1,24;18,12;5,69;16,06;0,31;0,68;0,28;-3,29;;1.880.332.935,12;24,03;4,35;-0,01;374.461.001.586,10
PETZ3;24,45;0,21;191,57;17,69;4,93;48,33;7,51;3,16;80,59;81,07;0,31;0,07;6,05;54,12;-8,79;1,26;9,24;2,58;11,37;0,28;0,72;0,82;;;68.582.689,64;1,38;0,13;8,09;9.700.063.294,76
PFRM3;6,35;;13,01;0,75;0,19;13,96;2,05;1,08;6,87;10,13;3,19;0,35;0,14;0,92;-0,60;1,43;5,73;1,47;4,10;0,26;0,65;1,35;9,61;;3.091.095,76;8,52;0,49;0,07;791.163.619,47
